Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,United States of America,"Other beans, green",1989,16900.0,E,Estimated value,60947.0,103000.0
Crops and livestock products,United States of America,"Other beans, green",1990,14500.0,E,Estimated value,63448.0,92000.0
Crops and livestock products,United States of America,"Other beans, green",1992,12660.0,A,Official figure,57314.0,72560.0
Crops and livestock products,United States of America,"Other beans, green",1993,15010.0,A,Official figure,56995.0,85550.0
Crops and livestock products,United States of America,"Other beans, green",1994,19140.0,A,Official figure,61076.0,116900.0
Crops and livestock products,United States of America,"Other beans, green",1995,21160.0,A,Official figure,61323.0,129760.0
Crops and livestock products,United States of America,"Other beans, green",1996,20560.0,A,Official figure,66231.0,136170.0
Crops and livestock products,United States of America,"Other beans, green",1997,22030.0,A,Official figure,65946.0,145280.0
Crops and livestock products,United States of America,"Other beans, green",1998,21300.0,A,Official figure,65155.0,138780.0
Crops and livestock products,United States of America,"Other beans, green",1999,23420.0,A,Official figure,56311.0,131880.0
Crops and livestock products,United States of America,"Other beans, green",2000,22590.0,A,Official figure,53643.0,121180.0
Crops and livestock products,United States of America,"Other beans, green",2001,23590.0,A,Official figure,59423.0,140180.0
Crops and livestock products,United States of America,"Other beans, green",2002,20800.0,A,Official figure,57173.0,118920.0
Crops and livestock products,United States of America,"Other beans, green",2003,18530.0,A,Official figure,58921.0,109180.0
Crops and livestock products,United States of America,"Other beans, green",2004,16840.0,A,Official figure,57696.0,97160.0
Crops and livestock products,United States of America,"Other beans, green",2005,15870.0,A,Official figure,61172.0,97080.0
Crops and livestock products,United States of America,"Other beans, green",2006,17420.0,A,Official figure,55454.0,96600.0
Crops and livestock products,United States of America,"Other beans, green",2007,15920.0,A,Official figure,30258.0,48170.0
Crops and livestock products,United States of America,"Other beans, green",2008,15490.0,A,Official figure,28786.0,44590.0
Crops and livestock products,United States of America,"Other beans, green",2009,14060.0,A,Official figure,30989.0,43570.0
Crops and livestock products,United States of America,"Other beans, green",2010,17170.0,A,Official figure,32877.0,56450.0
Crops and livestock products,United States of America,"Other beans, green",2011,12189.0,A,Official figure,31766.0,38719.0
Crops and livestock products,United States of America,"Other beans, green",2012,13310.0,A,Official figure,41585.0,55350.0
Crops and livestock products,United States of America,"Other beans, green",2013,11710.0,A,Official figure,37669.0,44110.0
Crops and livestock products,United States of America,"Other beans, green",2014,11230.0,A,Official figure,40712.0,45720.0
Crops and livestock products,United States of America,"Other beans, green",2015,9640.0,A,Official figure,47282.0,45580.0
Crops and livestock products,United States of America,"Other beans, green",2016,10260.0,A,Official figure,33480.0,34350.0
Crops and livestock products,United States of America,"Other beans, green",2017,9750.0,A,Official figure,31221.0,30440.0
Crops and livestock products,United States of America,"Other beans, green",2018,9610.0,A,Official figure,32175.0,30920.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1980,2050.0,A,Official figure,78307.0,16053.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1981,1870.0,A,Official figure,56310.0,10530.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1982,1880.0,A,Official figure,61543.0,11570.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1983,1840.0,A,Official figure,66266.0,12193.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1984,1850.0,A,Official figure,60632.0,11217.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1985,1930.0,A,Official figure,69461.0,13406.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1986,1950.0,A,Official figure,66456.0,12959.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1987,2540.0,A,Official figure,79272.0,20135.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1988,2260.0,A,Official figure,81726.0,18470.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1989,2400.0,A,Official figure,50917.0,12220.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1990,2410.0,A,Official figure,70747.0,17050.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1991,1640.0,A,Official figure,58598.0,9610.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1992,2350.0,A,Official figure,95745.0,22500.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1993,2340.0,A,Official figure,68632.0,16060.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1994,2560.0,A,Official figure,78320.0,20050.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1995,2610.0,A,Official figure,77146.0,20135.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1996,2660.0,A,Official figure,61992.0,16490.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1997,2920.0,A,Official figure,74247.0,21680.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1998,2925.0,A,Official figure,73094.0,21380.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,1999,3088.0,A,Official figure,72856.0,22498.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2000,3209.0,A,Official figure,76896.0,24676.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2001,3063.0,A,Official figure,73157.0,22408.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2002,3108.0,A,Official figure,76474.0,23768.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2003,3023.0,A,Official figure,70523.0,21319.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2004,2999.0,A,Official figure,82281.0,24676.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2005,3023.0,A,Official figure,81628.0,24676.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2006,3100.0,A,Official figure,67894.0,21047.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2007,3055.0,A,Official figure,103339.0,31570.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2008,3035.0,A,Official figure,75624.0,22952.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2009,3035.0,A,Official figure,81901.0,24857.0
Crops and livestock products,United States of America,Other berries and fruits of the genus vaccinium n.e.c.,2022,3560.0,E,Estimated value,82587.0,29401.04
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",1997,160.0,A,Official figure,396875.0,6350.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",1998,120.0,A,Official figure,150833.0,1810.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",1999,81.0,A,Official figure,448148.0,3630.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2000,81.0,A,Official figure,560494.0,4540.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2001,81.0,A,Official figure,223457.0,1810.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2002,81.0,A,Official figure,112346.0,910.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2003,1000.0,E,Estimated value,350000.0,35000.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2004,1377.0,A,Official figure,414967.0,57141.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2005,1175.0,A,Official figure,223855.0,26303.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2006,1012.0,A,Official figure,286858.0,29030.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2007,2226.0,A,Official figure,228212.0,50800.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2008,2104.0,A,Official figure,293203.0,61690.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2009,2104.0,A,Official figure,224211.0,47174.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2010,1902.0,A,Official figure,195557.0,37195.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2011,1700.0,A,Official figure,201176.0,34200.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2012,1578.0,A,Official figure,285171.0,45000.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2013,1578.0,A,Official figure,258701.0,40823.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2014,1457.0,A,Official figure,249053.0,36287.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2015,1210.0,A,Official figure,224959.0,27220.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2016,1010.0,A,Official figure,161683.0,16330.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2017,1200.0,E,Estimated value,208333.0,25000.0
Crops and livestock products,United States of America,"Other citrus fruit, n.e.c.",2018,1140.0,E,Estimated value,200439.0,22850.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1980,1740.0,A,Official figure,94580.0,16457.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1981,1820.0,A,Official figure,86615.0,15764.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1982,1820.0,A,Official figure,104379.0,18997.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1983,1900.0,A,Official figure,120847.0,22961.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1984,1640.0,A,Official figure,132134.0,21670.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1985,1700.0,A,Official figure,131147.0,22295.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1986,1710.0,A,Official figure,163602.0,27976.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1987,1670.0,A,Official figure,153754.0,25677.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1988,1765.0,A,Official figure,153428.0,27080.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1989,1650.0,A,Official figure,162903.0,26879.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1991,364.0,A,Official figure,174451.0,6350.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1992,310.0,A,Official figure,194032.0,6015.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1993,304.0,A,Official figure,229770.0,6985.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1994,300.0,A,Official figure,267667.0,8030.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1995,303.0,A,Official figure,245545.0,7440.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1996,303.0,A,Official figure,245545.0,7440.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1997,293.0,A,Official figure,247440.0,7250.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",1998,287.0,A,Official figure,230662.0,6620.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2001,247.0,A,Official figure,282794.0,6985.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2002,223.0,A,Official figure,199327.0,4445.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2003,214.0,A,Official figure,144112.0,3084.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2004,202.0,A,Official figure,184109.0,3719.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2005,250.0,A,Official figure,148760.0,3719.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2006,150.0,A,Official figure,223800.0,3357.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2007,69.0,A,Official figure,288986.0,1994.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2008,65.0,A,Official figure,244308.0,1588.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2009,55.0,A,Official figure,173273.0,953.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2010,47.0,A,Official figure,125532.0,590.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2011,45.0,A,Official figure,191556.0,862.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2013,40.0,A,Official figure,249500.0,998.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2014,40.0,A,Official figure,192750.0,771.0
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2016,37.0,E,Estimated value,207491.0,766.08
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2017,36.0,E,Estimated value,191887.0,688.77
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2018,35.0,E,Estimated value,191554.0,661.36
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2019,36.0,E,Estimated value,197147.0,705.41
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2020,35.0,E,Estimated value,193551.0,685.18
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2021,35.0,E,Estimated value,194116.0,683.98
Crops and livestock products,United States of America,"Other fruits, n.e.c.",2022,35.0,E,Estimated value,194947.0,691.52
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,159325.0,A,Official figure,7652.0,121912.0
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,170700.0,A,Official figure,9402.0,160500.0
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,172320.0,A,Official figure,7271.0,125300.0
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,166690.0,A,Official figure,8066.0,134450.0
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,171994.0,A,Official figure,9072.0,156030.0
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,173208.0,A,Official figure,8102.0,140340.0
Crops and livestock products,United States of America,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,172074.0,A,Official figure,8320.0,143160.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1982,103500.0,E,Estimated value,289855.0,3000000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1983,96500.0,E,Estimated value,290155.0,2800000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1984,93500.0,E,Estimated value,299465.0,2800000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1985,85000.0,E,Estimated value,329412.0,2800000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1986,74000.0,E,Estimated value,337838.0,2500000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1987,74000.0,E,Estimated value,337838.0,2500000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1988,64000.0,E,Estimated value,359375.0,2300000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1989,45000.0,E,Estimated value,400000.0,1800000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1990,39000.0,E,Estimated value,410256.0,1600000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1991,33000.0,E,Estimated value,424242.0,1400000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1992,20000.0,E,Estimated value,543000.0,1086000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1993,17000.0,E,Estimated value,564706.0,960000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1995,17000.0,E,Estimated value,600000.0,1020000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1997,17000.0,E,Estimated value,617647.0,1050000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",1998,17000.0,E,Estimated value,617647.0,1050000.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2000,10603.0,A,Official figure,788215.0,835744.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2001,11250.0,A,Official figure,760261.0,855294.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2002,10967.0,A,Official figure,774958.0,849896.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2003,11129.0,A,Official figure,784830.0,873437.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2004,11291.0,A,Official figure,782529.0,883553.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2005,10846.0,A,Official figure,781468.0,847580.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2006,11210.0,A,Official figure,778107.0,872258.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2007,11493.0,A,Official figure,789771.0,907684.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2008,11453.0,A,Official figure,793084.0,908319.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2009,11534.0,A,Official figure,789441.0,910541.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2010,11331.0,A,Official figure,797539.0,903692.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2011,11412.0,A,Official figure,769581.0,878246.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2012,11736.0,A,Official figure,763408.0,895936.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2013,11655.0,A,Official figure,700645.0,816602.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2014,11695.0,A,Official figure,713375.0,834292.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2015,11210.0,A,Official figure,692326.0,776097.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2016,11695.0,A,Official figure,661752.0,773919.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2017,12870.0,A,Official figure,550919.0,709033.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2018,12220.0,A,Official figure,650172.0,794510.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2019,11372.0,A,Official figure,627658.0,713773.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2020,11655.0,A,Official figure,627674.0,731554.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2021,11250.0,A,Official figure,594065.0,668323.0
Crops and livestock products,United States of America,"Other vegetables, fresh n.e.c.",2022,9308.0,A,Official figure,605245.0,563362.0
Crops and livestock products,United States of America,Papayas,1980,810.0,A,Official figure,414815.0,33600.0
Crops and livestock products,United States of America,Papayas,1981,850.0,A,Official figure,501176.0,42600.0
Crops and livestock products,United States of America,Papayas,1982,890.0,A,Official figure,265169.0,23600.0
Crops and livestock products,United States of America,Papayas,1983,850.0,A,Official figure,330588.0,28100.0
Crops and livestock products,United States of America,Papayas,1984,1050.0,A,Official figure,345714.0,36300.0
Crops and livestock products,United States of America,Papayas,1985,1090.0,A,Official figure,249541.0,27200.0
Crops and livestock products,United States of America,Papayas,1986,970.0,A,Official figure,289691.0,28100.0
Crops and livestock products,United States of America,Papayas,1987,970.0,A,Official figure,317526.0,30800.0
Crops and livestock products,United States of America,Papayas,1988,930.0,A,Official figure,341398.0,31750.0
Crops and livestock products,United States of America,Papayas,1989,1010.0,A,Official figure,332376.0,33570.0
Crops and livestock products,United States of America,Papayas,1990,970.0,A,Official figure,320309.0,31070.0
Crops and livestock products,United States of America,Papayas,1991,820.0,A,Official figure,306098.0,25100.0
Crops and livestock products,United States of America,Papayas,1992,980.0,A,Official figure,330010.0,32341.0
Crops and livestock products,United States of America,Papayas,1993,1034.0,A,Official figure,279439.0,28894.0
Crops and livestock products,United States of America,Papayas,1994,891.0,A,Official figure,315600.0,28120.0
Crops and livestock products,United States of America,Papayas,1995,985.0,A,Official figure,233909.0,23040.0
Crops and livestock products,United States of America,Papayas,1996,728.0,A,Official figure,261676.0,19050.0
Crops and livestock products,United States of America,Papayas,1997,809.0,A,Official figure,213103.0,17240.0
Crops and livestock products,United States of America,Papayas,1998,850.0,A,Official figure,213412.0,18140.0
Crops and livestock products,United States of America,Papayas,1999,785.0,A,Official figure,244994.0,19232.0
Crops and livestock products,United States of America,Papayas,2000,668.0,A,Official figure,370749.0,24766.0
Crops and livestock products,United States of America,Papayas,2001,789.0,A,Official figure,316198.0,24948.0
Crops and livestock products,United States of America,Papayas,2002,696.0,A,Official figure,299784.0,20865.0
Crops and livestock products,United States of America,Papayas,2003,633.0,A,Official figure,305261.0,19323.0
Crops and livestock products,United States of America,Papayas,2004,500.0,A,Official figure,324780.0,16239.0
Crops and livestock products,United States of America,Papayas,2005,599.0,A,Official figure,249082.0,14920.0
Crops and livestock products,United States of America,Papayas,2006,633.0,A,Official figure,202844.0,12840.0
Crops and livestock products,United States of America,Papayas,2007,530.0,A,Official figure,285849.0,15150.0
Crops and livestock products,United States of America,Papayas,2008,558.0,A,Official figure,273118.0,15240.0
Crops and livestock products,United States of America,Papayas,2009,536.0,A,Official figure,266604.0,14290.0
Crops and livestock products,United States of America,Papayas,2010,546.0,A,Official figure,250055.0,13653.0
Crops and livestock products,United States of America,Papayas,2011,526.0,A,Official figure,246635.0,12973.0
Crops and livestock products,United States of America,Papayas,2013,526.0,A,Official figure,208688.0,10977.0
Crops and livestock products,United States of America,Papayas,2014,607.0,A,Official figure,176359.0,10705.0
Crops and livestock products,United States of America,Papayas,2015,607.0,A,Official figure,204745.0,12428.0
Crops and livestock products,United States of America,Papayas,2016,283.0,A,Official figure,316714.0,8963.0
Crops and livestock products,United States of America,Papayas,2017,450.0,A,Official figure,258000.0,11610.0
Crops and livestock products,United States of America,Papayas,2018,320.0,A,Official figure,147500.0,4720.0
Crops and livestock products,United States of America,Papayas,2019,279.0,A,Official figure,190869.0,5329.71
Crops and livestock products,United States of America,Papayas,2020,243.0,A,Official figure,154853.0,3760.0
Crops and livestock products,United States of America,Papayas,2021,243.0,A,Official figure,250206.0,6080.0
Crops and livestock products,United States of America,Papayas,2022,202.0,A,Official figure,187624.0,3790.0
Crops and livestock products,United States of America,Peaches and nectarines,1980,86030.0,A,Official figure,182512.0,1570150.0
Crops and livestock products,United States of America,Peaches and nectarines,1981,84700.0,A,Official figure,167867.0,1421830.0
Crops and livestock products,United States of America,Peaches and nectarines,1982,85800.0,A,Official figure,139652.0,1198210.0
Crops and livestock products,United States of America,Peaches and nectarines,1983,86400.0,A,Official figure,116826.0,1009380.0
Crops and livestock products,United States of America,Peaches and nectarines,1984,88540.0,A,Official figure,154992.0,1372300.0
Crops and livestock products,United States of America,Peaches and nectarines,1985,87210.0,A,Official figure,133528.0,1164500.0
Crops and livestock products,United States of America,Peaches and nectarines,1986,86520.0,A,Official figure,138962.0,1202300.0
Crops and livestock products,United States of America,Peaches and nectarines,1987,86480.0,A,Official figure,144970.0,1253700.0
Crops and livestock products,United States of America,Peaches and nectarines,1988,84630.0,A,Official figure,161527.0,1367000.0
Crops and livestock products,United States of America,Peaches and nectarines,1989,84940.0,A,Official figure,149282.0,1268000.0
Crops and livestock products,United States of America,Peaches and nectarines,1990,84800.0,A,Official figure,144316.0,1223800.0
Crops and livestock products,United States of America,Peaches and nectarines,1991,82840.0,A,Official figure,171173.0,1418000.0
Crops and livestock products,United States of America,Peaches and nectarines,1992,83320.0,A,Official figure,171147.0,1426000.0
Crops and livestock products,United States of America,Peaches and nectarines,1993,81480.0,A,Official figure,169980.0,1385000.0
Crops and livestock products,United States of America,Peaches and nectarines,1994,80970.0,A,Official figure,167716.0,1358000.0
Crops and livestock products,United States of America,Peaches and nectarines,1995,80380.0,A,Official figure,149042.0,1198000.0
Crops and livestock products,United States of America,Peaches and nectarines,1996,80670.0,A,Official figure,146151.0,1179000.0
Crops and livestock products,United States of America,Peaches and nectarines,1997,78430.0,A,Official figure,182201.0,1429000.0
Crops and livestock products,United States of America,Peaches and nectarines,1998,79240.0,A,Official figure,163084.0,1292278.0
Crops and livestock products,United States of America,Peaches and nectarines,1999,78078.0,A,Official figure,178561.0,1394170.0
Crops and livestock products,United States of America,Peaches and nectarines,2000,77249.0,A,Official figure,182838.0,1412404.0
Crops and livestock products,United States of America,Peaches and nectarines,2001,74470.0,A,Official figure,180159.0,1341643.0
Crops and livestock products,United States of America,Peaches and nectarines,2002,73997.0,A,Official figure,192173.0,1422020.0
Crops and livestock products,United States of America,Peaches and nectarines,2003,73665.0,A,Official figure,182040.0,1341001.0
Crops and livestock products,United States of America,Peaches and nectarines,2004,73738.0,A,Official figure,193905.0,1429814.0
Crops and livestock products,United States of America,Peaches and nectarines,2005,71844.0,A,Official figure,181212.0,1301901.0
Crops and livestock products,United States of America,Peaches and nectarines,2006,69347.0,A,Official figure,163313.0,1132529.0
Crops and livestock products,United States of America,Peaches and nectarines,2007,63823.0,A,Official figure,200447.0,1279312.0
Crops and livestock products,United States of America,Peaches and nectarines,2008,63252.0,A,Official figure,206215.0,1304350.0
Crops and livestock products,United States of America,Peaches and nectarines,2009,60351.0,A,Official figure,198961.0,1200750.0
Crops and livestock products,United States of America,Peaches and nectarines,2010,59461.0,A,Official figure,211032.0,1254818.0
Crops and livestock products,United States of America,Peaches and nectarines,2011,56810.0,A,Official figure,207113.0,1176611.0
Crops and livestock products,United States of America,Peaches and nectarines,2012,52059.0,A,Official figure,201620.0,1049613.0
Crops and livestock products,United States of America,Peaches and nectarines,2013,50784.0,A,Official figure,190426.0,967059.0
Crops and livestock products,United States of America,Peaches and nectarines,2014,50602.0,A,Official figure,189712.0,959983.0
Crops and livestock products,United States of America,Peaches and nectarines,2015,48963.0,A,Official figure,189487.0,927787.0
Crops and livestock products,United States of America,Peaches and nectarines,2016,44870.0,A,Official figure,190715.0,855740.0
Crops and livestock products,United States of America,Peaches and nectarines,2017,44090.0,A,Official figure,173375.0,764410.0
Crops and livestock products,United States of America,Peaches and nectarines,2018,35900.0,A,Official figure,195084.0,700350.0
Crops and livestock products,United States of America,Peaches and nectarines,2019,35936.0,A,Official figure,203620.0,731730.0
Crops and livestock products,United States of America,Peaches and nectarines,2020,36260.0,A,Official figure,193960.0,703300.0
Crops and livestock products,United States of America,Peaches and nectarines,2021,35451.0,A,Official figure,206581.0,732350.0
Crops and livestock products,United States of America,Peaches and nectarines,2022,34601.0,A,Official figure,192622.0,666490.0
Crops and livestock products,United States of America,Pears,1980,32780.0,A,Official figure,248353.0,814100.0
Crops and livestock products,United States of America,Pears,1981,30800.0,A,Official figure,264201.0,813740.0
Crops and livestock products,United States of America,Pears,1982,30110.0,A,Official figure,241647.0,727600.0
Crops and livestock products,United States of America,Pears,1983,28530.0,A,Official figure,245987.0,701800.0
Crops and livestock products,United States of America,Pears,1984,27960.0,A,Official figure,229828.0,642600.0
Crops and livestock products,United States of America,Pears,1985,27760.0,A,Official figure,243336.0,675500.0
Crops and livestock products,United States of America,Pears,1986,27360.0,A,Official figure,254386.0,696000.0
Crops and livestock products,United States of America,Pears,1987,27800.0,A,Official figure,306259.0,851400.0
Crops and livestock products,United States of America,Pears,1988,27880.0,A,Official figure,280129.0,781000.0
Crops and livestock products,United States of America,Pears,1989,28080.0,A,Official figure,296083.0,831400.0
Crops and livestock products,United States of America,Pears,1990,28040.0,A,Official figure,311805.0,874300.0
Crops and livestock products,United States of America,Pears,1991,28250.0,A,Official figure,290159.0,819700.0
Crops and livestock products,United States of America,Pears,1992,28370.0,A,Official figure,295136.0,837300.0
Crops and livestock products,United States of America,Pears,1993,28250.0,A,Official figure,304496.0,860200.0
Crops and livestock products,United States of America,Pears,1994,28460.0,A,Official figure,333450.0,949000.0
Crops and livestock products,United States of America,Pears,1995,28130.0,A,Official figure,305809.0,860240.0
Crops and livestock products,United States of America,Pears,1996,27800.0,A,Official figure,267842.0,744600.0
